"","logFC","logCPM","F","PValue","FDR"
"LINC00943",0,2.82825051998373,0,1,1
"LOC440117",0,2.82825051998373,0,1,1
"LOC101927592",0,2.82825051998373,0,1,1
"LOC101927616",0,2.82825051998373,0,1,1
"LOC101927637",0,2.82825051998373,0,1,1
"FLJ37505",0,2.82825051998373,0,1,1
"LINC00508",0,2.82825051998373,0,1,1
"LINC00507",0,2.82825051998373,0,1,1
"CRAT8",0,2.82825051998373,0,1,1
"LOC100996679",0,2.82825051998373,0,1,1
"LOC101927694",0,2.82825051998373,0,1,1
"MIR4419B",0,2.82825051998373,0,1,1
"TMEM132C",0,2.82825051998373,0,1,1
"MIR3612",0,2.82825051998373,0,1,1
"GLT1D1",0,2.82825051998373,0,1,1
"LOC283352",0,2.82825051998373,0,1,1
"LOC101927735",0,2.82825051998373,0,1,1
"LOC100190940",0,2.82825051998373,0,1,1
"FZD10-AS1",0,2.82825051998373,0,1,1
"FZD10",0,2.82825051998373,0,1,1
"PIWIL1",0,2.82825051998373,0,1,1
"ADGRD1",0,2.82825051998373,0,1,1
"LACAT8",0,2.82825051998373,0,1,1
"LINC01257",0,2.82825051998373,0,1,1
"LOC338797",0,2.82825051998373,0,1,1
"MMP17",0,2.82825051998373,0,1,1
"EP400NL",0,2.82825051998373,0,1,1
"GALNT9",0,2.82825051998373,0,1,1
"LOC100130238",0,2.82825051998373,0,1,1
"LOC101928416",0,2.82825051998373,0,1,1
"MIR6763",0,2.82825051998373,0,1,1
"LRCOL1",0,2.82825051998373,0,1,1
"P2RX2",0,2.82825051998373,0,1,1
"LOC101928597",0,2.82825051998373,0,1,1
"ZNF891",0,2.82825051998373,0,1,1
"ANHX",0,2.82825051998373,0,1,1
"TAS2R45",0,2.82825051998373,0,1,1
"FAM230C",0,2.82825051998373,0,1,1
"LINC00417",0,2.82825051998373,0,1,1
"RNU6-55P",0,2.82825051998373,0,1,1
"RNU6-76P",0,2.82825051998373,0,1,1
"LINC00408",0,2.82825051998373,0,1,1
"LINC00442",0,2.82825051998373,0,1,1
"RNU6-52P",0,2.82825051998373,0,1,1
"TUBA3C",0,2.82825051998373,0,1,1
"LOC101928697",0,2.82825051998373,0,1,1
"ANKRD26P3",0,2.82825051998373,0,1,1
"LINC00421",0,2.82825051998373,0,1,1
"TPTE2",0,2.82825051998373,0,1,1
"LINC00350",0,2.82825051998373,0,1,1
"LINC01072",0,2.82825051998373,0,1,1
"GJA3",0,2.82825051998373,0,1,1
"CRYL1",0,2.82825051998373,0,1,1
"MIR4499",0,2.82825051998373,0,1,1
"IFT88",0,2.82825051998373,0,1,1
"LINC00367",0,2.82825051998373,0,1,1
"LINC01046",0,2.82825051998373,0,1,1
"MIPEPP3",0,2.82825051998373,0,1,1
"LINC00539",0,2.82825051998373,0,1,1
"RNU6-59P",0,2.82825051998373,0,1,1
"FGF9",0,2.82825051998373,0,1,1
"LINC00424",0,2.82825051998373,0,1,1
"LINC00540",0,2.82825051998373,0,1,1
"BASP1P1",0,2.82825051998373,0,1,1
"SGCG",0,2.82825051998373,0,1,1
"RNU6-58P",0,2.82825051998373,0,1,1
"SACS-AS1",0,2.82825051998373,0,1,1
"LINC00327",0,2.82825051998373,0,1,1
"C1QTNF9B-AS1",0,2.82825051998373,0,1,1
"C1QTNF9B",0,2.82825051998373,0,1,1
"ANKRD20A19P",0,2.82825051998373,0,1,1
"MIR2276",0,2.82825051998373,0,1,1
"SPATA13-AS1",0,2.82825051998373,0,1,1
"C1QTNF9",0,2.82825051998373,0,1,1
"LINC00566",0,2.82825051998373,0,1,1
"TPTE2P6",0,2.82825051998373,0,1,1
"ATP12A",0,2.82825051998373,0,1,1
"TPTE2P1",0,2.82825051998373,0,1,1
"AMER2",0,2.82825051998373,0,1,1
"LINC00463",0,2.82825051998373,0,1,1
"LINC01053",0,2.82825051998373,0,1,1
"RNU6-78P",0,2.82825051998373,0,1,1
"GPR12",0,2.82825051998373,0,1,1
"USP12-AS1",0,2.82825051998373,0,1,1
"USP12-AS2",0,2.82825051998373,0,1,1
"LINC00412",0,2.82825051998373,0,1,1
"RNU6-63P",0,2.82825051998373,0,1,1
"GSX1",0,2.82825051998373,0,1,1
"PDX1-AS1",0,2.82825051998373,0,1,1
"PDX1",0,2.82825051998373,0,1,1
"URAD",0,2.82825051998373,0,1,1
"FLT3",0,2.82825051998373,0,1,1
"PAN3-AS1",0,2.82825051998373,0,1,1
"RNU6-82P",0,2.82825051998373,0,1,1
"FLT1",0,2.82825051998373,0,1,1
"SLC46A3",0,2.82825051998373,0,1,1
"RNU6-53P",0,2.82825051998373,0,1,1
"MTUS2",0,2.82825051998373,0,1,1
"MTUS2-AS1",0,2.82825051998373,0,1,1
"LINC00297",0,2.82825051998373,0,1,1
"LINC00572",0,2.82825051998373,0,1,1
"LINC00544",0,2.82825051998373,0,1,1
"LINC00365",0,2.82825051998373,0,1,1
"RNU6-64P",0,2.82825051998373,0,1,1
"LINC00426",0,2.82825051998373,0,1,1
"LINC01058",0,2.82825051998373,0,1,1
"ALOX5AP",0,2.82825051998373,0,1,1
"LINC00398",0,2.82825051998373,0,1,1
"LINC00545",0,2.82825051998373,0,1,1
"TEX26-AS1",0,2.82825051998373,0,1,1
"MEDAG",0,2.82825051998373,0,1,1
"TEX26",0,2.82825051998373,0,1,1
"RXFP2",0,2.82825051998373,0,1,1
"FRY-AS1",0,2.82825051998373,0,1,1
"ZAR1L",0,2.82825051998373,0,1,1
"LINC00423",0,2.82825051998373,0,1,1
"KL",0,2.82825051998373,0,1,1
"STARD13-AS",0,2.82825051998373,0,1,1
"LINC00457",0,2.82825051998373,0,1,1
"MAB21L1",0,2.82825051998373,0,1,1
"LINC00445",0,2.82825051998373,0,1,1
"DCLK1",0,2.82825051998373,0,1,1
"SOHLH2",0,2.82825051998373,0,1,1
"CCDC169-SOHLH2",0,2.82825051998373,0,1,1
"CCDC169",0,2.82825051998373,0,1,1
"RNU6-71P",0,2.82825051998373,0,1,1
"SPG20",0,2.82825051998373,0,1,1
"SPG20-AS1",0,2.82825051998373,0,1,1
"CCNA1",0,2.82825051998373,0,1,1
"SERTM1",0,2.82825051998373,0,1,1
"RFXAP",0,2.82825051998373,0,1,1
"LINC01048",0,2.82825051998373,0,1,1
"LINC00547",0,2.82825051998373,0,1,1
"TRPC4",0,2.82825051998373,0,1,1
"LINC00571",0,2.82825051998373,0,1,1
"LINC00437",0,2.82825051998373,0,1,1
"LINC00366",0,2.82825051998373,0,1,1
"RNU6-56P",0,2.82825051998373,0,1,1
"STOML3",0,2.82825051998373,0,1,1
"MIR4305",0,2.82825051998373,0,1,1
"LINC00332",0,2.82825051998373,0,1,1
"LINC00548",0,2.82825051998373,0,1,1
"MIR320D1",0,2.82825051998373,0,1,1
"MIR621",0,2.82825051998373,0,1,1
"SUGT1P3",0,2.82825051998373,0,1,1
"MIR3168",0,2.82825051998373,0,1,1
"KBTBD6",0,2.82825051998373,0,1,1
"LOC101929140",0,2.82825051998373,0,1,1
"KBTBD7",0,2.82825051998373,0,1,1
"RNU6-57P",0,2.82825051998373,0,1,1
"OR7E37P",0,2.82825051998373,0,1,1
"MIR5006",0,2.82825051998373,0,1,1
"VWA8-AS1",0,2.82825051998373,0,1,1
"FAM216B",0,2.82825051998373,0,1,1
"LINC01050",0,2.82825051998373,0,1,1
"LINC00428",0,2.82825051998373,0,1,1
"EPSTI1",0,2.82825051998373,0,1,1
"LINC00400",0,2.82825051998373,0,1,1
"ENOX1",0,2.82825051998373,0,1,1
"ENOX1-AS2",0,2.82825051998373,0,1,1
"SMIM2-AS1",0,2.82825051998373,0,1,1
"SMIM2",0,2.82825051998373,0,1,1
"SMIM2-IT1",0,2.82825051998373,0,1,1
"MIR8079",0,2.82825051998373,0,1,1
"SERP2",0,2.82825051998373,0,1,1
"TUSC8",0,2.82825051998373,0,1,1
"TSC22D1-AS1",0,2.82825051998373,0,1,1
"LINC00330",0,2.82825051998373,0,1,1
"LOC101929259",0,2.82825051998373,0,1,1
"RNU6-69P",0,2.82825051998373,0,1,1
"KCTD4",0,2.82825051998373,0,1,1
"TPT1-AS1",0,2.82825051998373,0,1,1
"SLC25A30-AS1",0,2.82825051998373,0,1,1
"ERICH6B",0,2.82825051998373,0,1,1
"LINC01055",0,2.82825051998373,0,1,1
"SPERT",0,2.82825051998373,0,1,1
"SIAH3",0,2.82825051998373,0,1,1
"CPB2-AS1",0,2.82825051998373,0,1,1
"CPB2",0,2.82825051998373,0,1,1
"LINC00563",0,2.82825051998373,0,1,1
"RNU6-68P",0,2.82825051998373,0,1,1
"LINC01198",0,2.82825051998373,0,1,1
"HTR2A",0,2.82825051998373,0,1,1
"HTR2A-AS1",0,2.82825051998373,0,1,1
"LINC00562",0,2.82825051998373,0,1,1
"MED4-AS1",0,2.82825051998373,0,1,1
"LPAR6",0,2.82825051998373,0,1,1
"LINC00462",0,2.82825051998373,0,1,1
"CYSLTR2",0,2.82825051998373,0,1,1
"MLNR",0,2.82825051998373,0,1,1
"ARL11",0,2.82825051998373,0,1,1
"CTAGE10P",0,2.82825051998373,0,1,1
"SPRYD7",0,2.82825051998373,0,1,1
"KCNRG",0,2.82825051998373,0,1,1
"MIR16-1",0,2.82825051998373,0,1,1
"ST13P4",0,2.82825051998373,0,1,1
"DLEU1-AS1",0,2.82825051998373,0,1,1
"DLEU7",0,2.82825051998373,0,1,1
"DLEU7-AS1",0,2.82825051998373,0,1,1
"RNASEH2B-AS1",0,2.82825051998373,0,1,1
"GUCY1B2",0,2.82825051998373,0,1,1
"LINC00371",0,2.82825051998373,0,1,1
"SERPINE3",0,2.82825051998373,0,1,1
"MIR5693",0,2.82825051998373,0,1,1
"INTS6-AS1",0,2.82825051998373,0,1,1
"MIR4703",0,2.82825051998373,0,1,1
"WDFY2",0,2.82825051998373,0,1,1
"DHRS12",0,2.82825051998373,0,1,1
"LINC00282",0,2.82825051998373,0,1,1
"CCDC70",0,2.82825051998373,0,1,1
"NEK5",0,2.82825051998373,0,1,1
"LOC101929657",0,2.82825051998373,0,1,1
"LOC103191607",0,2.82825051998373,0,1,1
"THSD1",0,2.82825051998373,0,1,1
"TPTE2P3",0,2.82825051998373,0,1,1
"LECT1",0,2.82825051998373,0,1,1
"MIR759",0,2.82825051998373,0,1,1
"PCDH8",0,2.82825051998373,0,1,1
"LINC01065",0,2.82825051998373,0,1,1
"LINC00558",0,2.82825051998373,0,1,1
"LINC00458",0,2.82825051998373,0,1,1
"MIR1297",0,2.82825051998373,0,1,1
"MIR5007",0,2.82825051998373,0,1,1
"PRR20E",0,2.82825051998373,0,1,1
"PRR20B",0,2.82825051998373,0,1,1
"PRR20C",0,2.82825051998373,0,1,1
"PRR20D",0,2.82825051998373,0,1,1
"PRR20A",0,2.82825051998373,0,1,1
"PCDH17",0,2.82825051998373,0,1,1
"LOC101926897",0,2.82825051998373,0,1,1
"DIAPH3-AS1",0,2.82825051998373,0,1,1
"DIAPH3-AS2",0,2.82825051998373,0,1,1
"LINC00434",0,2.82825051998373,0,1,1
"LINC00378",0,2.82825051998373,0,1,1
"MIR3169",0,2.82825051998373,0,1,1
"PCDH20",0,2.82825051998373,0,1,1
"LINC00358",0,2.82825051998373,0,1,1
"LINC01075",0,2.82825051998373,0,1,1
"LINC00448",0,2.82825051998373,0,1,1
"LINC00376",0,2.82825051998373,0,1,1
"LINC00395",0,2.82825051998373,0,1,1
"OR7E156P",0,2.82825051998373,0,1,1
"RNU6-81P",0,2.82825051998373,0,1,1
"LOC102723968",0,2.82825051998373,0,1,1
"MIR548X2",0,2.82825051998373,0,1,1
"MIR4704",0,2.82825051998373,0,1,1
"PCDH9-AS2",0,2.82825051998373,0,1,1
"PCDH9-AS3",0,2.82825051998373,0,1,1
"PCDH9-AS4",0,2.82825051998373,0,1,1
"LINC00364",0,2.82825051998373,0,1,1
"LINC00550",0,2.82825051998373,0,1,1
"LINC00383",0,2.82825051998373,0,1,1
"KLHL1",0,2.82825051998373,0,1,1
"ATXN8OS",0,2.82825051998373,0,1,1
"LINC00348",0,2.82825051998373,0,1,1
"DACH1",0,2.82825051998373,0,1,1
"BORA",0,2.82825051998373,0,1,1
"RNU6-79P",0,2.82825051998373,0,1,1
"RNU6-66P",0,2.82825051998373,0,1,1
"LINC00392",0,2.82825051998373,0,1,1
"LINC00381",0,2.82825051998373,0,1,1
"LINC00347",0,2.82825051998373,0,1,1
"CTAGE11P",0,2.82825051998373,0,1,1
"LMO7-AS1",0,2.82825051998373,0,1,1
"LMO7DN",0,2.82825051998373,0,1,1
"LMO7DN-IT1",0,2.82825051998373,0,1,1
"BTF3P11",0,2.82825051998373,0,1,1
"IRG1",0,2.82825051998373,0,1,1
"MYCBP2-AS1",0,2.82825051998373,0,1,1
"SCEL-AS1",0,2.82825051998373,0,1,1
"LOC100129307",0,2.82825051998373,0,1,1
"SLAIN1",0,2.82825051998373,0,1,1
"MIR3665",0,2.82825051998373,0,1,1
"EDNRB-AS1",0,2.82825051998373,0,1,1
"LINC01069",0,2.82825051998373,0,1,1
"LINC00446",0,2.82825051998373,0,1,1
"RNF219-AS1",0,2.82825051998373,0,1,1
"LINC00331",0,2.82825051998373,0,1,1
"RBM26-AS1",0,2.82825051998373,0,1,1
"NDFIP2-AS1",0,2.82825051998373,0,1,1
"LINC01038",0,2.82825051998373,0,1,1
"LINC00382",0,2.82825051998373,0,1,1
"LINC01080",0,2.82825051998373,0,1,1
"LINC00377",0,2.82825051998373,0,1,1
"LINC00564",0,2.82825051998373,0,1,1
"RNU6-67P",0,2.82825051998373,0,1,1
"SLITRK1",0,2.82825051998373,0,1,1
"LINC00333",0,2.82825051998373,0,1,1
"LINC00375",0,2.82825051998373,0,1,1
"LINC00351",0,2.82825051998373,0,1,1
"RNU6-72P",0,2.82825051998373,0,1,1
"SLITRK6",0,2.82825051998373,0,1,1
"MIR4500HG",0,2.82825051998373,0,1,1
"MIR4500",0,2.82825051998373,0,1,1
"LINC00397",0,2.82825051998373,0,1,1
"LOC105370306",0,2.82825051998373,0,1,1
"LINC00433",0,2.82825051998373,0,1,1
"LINC01047",0,2.82825051998373,0,1,1
"LINC00440",0,2.82825051998373,0,1,1
"LINC01040",0,2.82825051998373,0,1,1
"LINC00353",0,2.82825051998373,0,1,1
"LINC00559",0,2.82825051998373,0,1,1
"MIR622",0,2.82825051998373,0,1,1
"LINC01049",0,2.82825051998373,0,1,1
"RNU6-75P",0,2.82825051998373,0,1,1
"LINC00410",0,2.82825051998373,0,1,1
"LINC00380",0,2.82825051998373,0,1,1
"LINC00379",0,2.82825051998373,0,1,1
"MIR17",0,2.82825051998373,0,1,1
"MIR18A",0,2.82825051998373,0,1,1
"MIR19A",0,2.82825051998373,0,1,1
"MIR20A",0,2.82825051998373,0,1,1
"MIR19B1",0,2.82825051998373,0,1,1
"MIR92A1",0,2.82825051998373,0,1,1
"GPC5",0,2.82825051998373,0,1,1
"GPC5-AS2",0,2.82825051998373,0,1,1
"MIR548AS",0,2.82825051998373,0,1,1
"GPC5-AS1",0,2.82825051998373,0,1,1
"LINC00363",0,2.82825051998373,0,1,1
"GPC6-AS2",0,2.82825051998373,0,1,1
"GPC6-AS1",0,2.82825051998373,0,1,1
"DCT",0,2.82825051998373,0,1,1
"TGDS",0,2.82825051998373,0,1,1
"SOX21",0,2.82825051998373,0,1,1
"SOX21-AS1",0,2.82825051998373,0,1,1
"LOC101927284",0,2.82825051998373,0,1,1
"LINC00557",0,2.82825051998373,0,1,1
"DNAJC3-AS1",0,2.82825051998373,0,1,1
"HS6ST3",0,2.82825051998373,0,1,1
"MIR4501",0,2.82825051998373,0,1,1
"LINC00359",0,2.82825051998373,0,1,1
"OXGR1",0,2.82825051998373,0,1,1
"LINC00456",0,2.82825051998373,0,1,1
"RNF113B",0,2.82825051998373,0,1,1
"MIR3170",0,2.82825051998373,0,1,1
"DOCK9-AS1",0,2.82825051998373,0,1,1
"RNU6-83P",0,2.82825051998373,0,1,1
"DOCK9-AS2",0,2.82825051998373,0,1,1
"GPR18",0,2.82825051998373,0,1,1
"GPR183",0,2.82825051998373,0,1,1
"FKSG29",0,2.82825051998373,0,1,1
"MIR623",0,2.82825051998373,0,1,1
"LINC01039",0,2.82825051998373,0,1,1
"CLYBL",0,2.82825051998373,0,1,1
"MIR4306",0,2.82825051998373,0,1,1
"CLYBL-AS2",0,2.82825051998373,0,1,1
"CLYBL-AS1",0,2.82825051998373,0,1,1
"LOC101927437",0,2.82825051998373,0,1,1
"ZIC2",0,2.82825051998373,0,1,1
"LINC00554",0,2.82825051998373,0,1,1
"PCCA-AS1",0,2.82825051998373,0,1,1
"GGACT",0,2.82825051998373,0,1,1
"NALCN-AS1",0,2.82825051998373,0,1,1
"LINC00411",0,2.82825051998373,0,1,1
"ITGBL1",0,2.82825051998373,0,1,1
"FGF14",0,2.82825051998373,0,1,1
"MIR2681",0,2.82825051998373,0,1,1
"MIR4705",0,2.82825051998373,0,1,1
"FGF14-IT1",0,2.82825051998373,0,1,1
"FGF14-AS1",0,2.82825051998373,0,1,1
"FGF14-AS2",0,2.82825051998373,0,1,1
"METTL21C",0,2.82825051998373,0,1,1
"CCDC168",0,2.82825051998373,0,1,1
"TEX30",0,2.82825051998373,0,1,1
"BIVM",0,2.82825051998373,0,1,1
"BIVM-ERCC5",0,2.82825051998373,0,1,1
"ERCC5",0,2.82825051998373,0,1,1
"METTL21EP",0,2.82825051998373,0,1,1
"SLC10A2",0,2.82825051998373,0,1,1
"LINC01309",0,2.82825051998373,0,1,1
"DAOA-AS1",0,2.82825051998373,0,1,1
"DAOA",0,2.82825051998373,0,1,1
"LINC00343",0,2.82825051998373,0,1,1
"LINC00460",0,2.82825051998373,0,1,1
"LINC00551",0,2.82825051998373,0,1,1
"LINC00443",0,2.82825051998373,0,1,1
"MIR1267",0,2.82825051998373,0,1,1
"FAM155A-IT1",0,2.82825051998373,0,1,1
"LIG4",0,2.82825051998373,0,1,1
"TNFSF13B",0,2.82825051998373,0,1,1
"MYO16",0,2.82825051998373,0,1,1
"MYO16-AS1",0,2.82825051998373,0,1,1
"LINC00399",0,2.82825051998373,0,1,1
"LINC00676",0,2.82825051998373,0,1,1
"LINC00396",0,2.82825051998373,0,1,1
"COL4A1",0,2.82825051998373,0,1,1
"MIR8073",0,2.82825051998373,0,1,1
"COL4A2-AS1",0,2.82825051998373,0,1,1
"RAB20",0,2.82825051998373,0,1,1
"LINC00346",0,2.82825051998373,0,1,1
"LINC00431",0,2.82825051998373,0,1,1
"LINC00368",0,2.82825051998373,0,1,1
"ARHGEF7-AS2",0,2.82825051998373,0,1,1
"ARHGEF7-AS1",0,2.82825051998373,0,1,1
"LOC101060553",0,2.82825051998373,0,1,1
"TEX29",0,2.82825051998373,0,1,1
"LINC00354",0,2.82825051998373,0,1,1
"LINC00403",0,2.82825051998373,0,1,1
"SOX1",0,2.82825051998373,0,1,1
"LINC01070",0,2.82825051998373,0,1,1
"LOC101928730",0,2.82825051998373,0,1,1
"LINC01044",0,2.82825051998373,0,1,1
"SPACA7",0,2.82825051998373,0,1,1
"ATP11AUN",0,2.82825051998373,0,1,1
"MCF2L-AS1",0,2.82825051998373,0,1,1
"MCF2L",0,2.82825051998373,0,1,1
"F7",0,2.82825051998373,0,1,1
"F10",0,2.82825051998373,0,1,1
"F10-AS1",0,2.82825051998373,0,1,1
"PROZ",0,2.82825051998373,0,1,1
"MIR8075",0,2.82825051998373,0,1,1
"GRTP1-AS1",0,2.82825051998373,0,1,1
"LOC101928841",0,2.82825051998373,0,1,1
"ADPRHL1",0,2.82825051998373,0,1,1
"DCUN1D2",0,2.82825051998373,0,1,1
"ATP4B",0,2.82825051998373,0,1,1
"GRK1",0,2.82825051998373,0,1,1
"LINC00552",0,2.82825051998373,0,1,1
"TMEM255B",0,2.82825051998373,0,1,1
"GAS6-AS1",0,2.82825051998373,0,1,1
"GAS6-AS2",0,2.82825051998373,0,1,1
"LINC00452",0,2.82825051998373,0,1,1
"LINC00565",0,2.82825051998373,0,1,1
"MIR548AR",0,2.82825051998373,0,1,1
"MIR4502",0,2.82825051998373,0,1,1
"LINC01054",0,2.82825051998373,0,1,1
"OR11H12",0,2.82825051998373,0,1,1
"LOC642426",0,2.82825051998373,0,1,1
"POTEM",0,2.82825051998373,0,1,1
"LOC100508046",0,2.82825051998373,0,1,1
"DUXAP10",0,2.82825051998373,0,1,1
"LINC01296",0,2.82825051998373,0,1,1
"BMS1P18",0,2.82825051998373,0,1,1
"BMS1P17",0,2.82825051998373,0,1,1
"POTEG",0,2.82825051998373,0,1,1
"LOC101929572",0,2.82825051998373,0,1,1
"POTEH-AS1",0,2.82825051998373,0,1,1
"OR11H2",0,2.82825051998373,0,1,1
"OR4Q3",0,2.82825051998373,0,1,1
"OR4M1",0,2.82825051998373,0,1,1
"OR4N2",0,2.82825051998373,0,1,1
"OR4K2",0,2.82825051998373,0,1,1
"OR4K5",0,2.82825051998373,0,1,1
"OR4K1",0,2.82825051998373,0,1,1
"OR4K15",0,2.82825051998373,0,1,1
"OR4K14",0,2.82825051998373,0,1,1
"OR4K13",0,2.82825051998373,0,1,1
"OR4L1",0,2.82825051998373,0,1,1
"OR4K17",0,2.82825051998373,0,1,1
"OR4N5",0,2.82825051998373,0,1,1
"OR11G2",0,2.82825051998373,0,1,1
"OR11H6",0,2.82825051998373,0,1,1
"OR11H4",0,2.82825051998373,0,1,1
"PARP2",0,2.82825051998373,0,1,1
"KLHL33",0,2.82825051998373,0,1,1
"RNASE10",0,2.82825051998373,0,1,1
"RNASE9",0,2.82825051998373,0,1,1
"RNASE11",0,2.82825051998373,0,1,1
"LOC254028",0,2.82825051998373,0,1,1
"RNASE12",0,2.82825051998373,0,1,1
"OR6S1",0,2.82825051998373,0,1,1
"ANG",0,2.82825051998373,0,1,1
"EDDM3B",0,2.82825051998373,0,1,1
"RNASE6",0,2.82825051998373,0,1,1
"RNASE1",0,2.82825051998373,0,1,1
"RNASE3",0,2.82825051998373,0,1,1
"ECRP",0,2.82825051998373,0,1,1
"RNASE2",0,2.82825051998373,0,1,1
"LOC101929718",0,2.82825051998373,0,1,1
"SLC39A2",0,2.82825051998373,0,1,1
"MIR6717",0,2.82825051998373,0,1,1
"TPPP2",0,2.82825051998373,0,1,1
"RNASE13",0,2.82825051998373,0,1,1
"RNASE7",0,2.82825051998373,0,1,1
"RNASE8",0,2.82825051998373,0,1,1
"TMEM253",0,2.82825051998373,0,1,1
"OR5AU1",0,2.82825051998373,0,1,1
"RPGRIP1",0,2.82825051998373,0,1,1
"OR10G3",0,2.82825051998373,0,1,1
"OR10G2",0,2.82825051998373,0,1,1
"OR4E2",0,2.82825051998373,0,1,1
"MRPL52",0,2.82825051998373,0,1,1
"PRMT5-AS1",0,2.82825051998373,0,1,1
"MIR4707",0,2.82825051998373,0,1,1
"PSMB11",0,2.82825051998373,0,1,1
"CEBPE",0,2.82825051998373,0,1,1
"RNF212B",0,2.82825051998373,0,1,1
"PPP1R3E",0,2.82825051998373,0,1,1
"BCL2L2-PABPN1",0,2.82825051998373,0,1,1
"EFS",0,2.82825051998373,0,1,1
"IL25",0,2.82825051998373,0,1,1
"CMTM5",0,2.82825051998373,0,1,1
"MIR208A",0,2.82825051998373,0,1,1
"MHRT",0,2.82825051998373,0,1,1
"MIR208B",0,2.82825051998373,0,1,1
"THTPA",0,2.82825051998373,0,1,1
"DHRS4-AS1",0,2.82825051998373,0,1,1
"DHRS4",0,2.82825051998373,0,1,1
"DHRS4L1",0,2.82825051998373,0,1,1
"CPNE6",0,2.82825051998373,0,1,1
"NRL",0,2.82825051998373,0,1,1
"FITM1",0,2.82825051998373,0,1,1
"MIR7703",0,2.82825051998373,0,1,1
"REC8",0,2.82825051998373,0,1,1
"TSSK4",0,2.82825051998373,0,1,1
"MDP1",0,2.82825051998373,0,1,1
"NEDD8-MDP1",0,2.82825051998373,0,1,1
"TGM1",0,2.82825051998373,0,1,1
"CIDEB",0,2.82825051998373,0,1,1
"LTB4R2",0,2.82825051998373,0,1,1
"LTB4R",0,2.82825051998373,0,1,1
"ADCY4",0,2.82825051998373,0,1,1
"NYNRIN",0,2.82825051998373,0,1,1
"SDR39U1",0,2.82825051998373,0,1,1
"LOC101927045",0,2.82825051998373,0,1,1
"CMA1",0,2.82825051998373,0,1,1
"CTSG",0,2.82825051998373,0,1,1
"GZMH",0,2.82825051998373,0,1,1
"GZMB",0,2.82825051998373,0,1,1
"NOVA1",0,2.82825051998373,0,1,1
"LOC101927062",0,2.82825051998373,0,1,1
"LOC102724890",0,2.82825051998373,0,1,1
"LOC101927081",0,2.82825051998373,0,1,1
"MIR4307",0,2.82825051998373,0,1,1
"LINC00645",0,2.82825051998373,0,1,1
"MIR3171",0,2.82825051998373,0,1,1
"FOXG1-AS1",0,2.82825051998373,0,1,1
"FOXG1",0,2.82825051998373,0,1,1
"LINC01551",0,2.82825051998373,0,1,1
"LOC100506071",0,2.82825051998373,0,1,1
"MIR624",0,2.82825051998373,0,1,1
"LOC101927124",0,2.82825051998373,0,1,1
"GPR33",0,2.82825051998373,0,1,1
"NPAS3",0,2.82825051998373,0,1,1
"IGBP1P1",0,2.82825051998373,0,1,1
"LOC101927178",0,2.82825051998373,0,1,1
"INSM2",0,2.82825051998373,0,1,1
"LINC00609",0,2.82825051998373,0,1,1
"PTCSC3",0,2.82825051998373,0,1,1
"SFTA3",0,2.82825051998373,0,1,1
"NKX2-1-AS1",0,2.82825051998373,0,1,1
"NKX2-8",0,2.82825051998373,0,1,1
"PAX9",0,2.82825051998373,0,1,1
"MIR4503",0,2.82825051998373,0,1,1
"SLC25A21-AS1",0,2.82825051998373,0,1,1
"MIPOL1",0,2.82825051998373,0,1,1
"SSTR1",0,2.82825051998373,0,1,1
"LINC00639",0,2.82825051998373,0,1,1
"LOC644919",0,2.82825051998373,0,1,1
"LRFN5",0,2.82825051998373,0,1,1
"FSCB",0,2.82825051998373,0,1,1
"LOC101927418",0,2.82825051998373,0,1,1
"LINC00871",0,2.82825051998373,0,1,1
"RPL10L",0,2.82825051998373,0,1,1
"MDGA2",0,2.82825051998373,0,1,1
"MIR548Y",0,2.82825051998373,0,1,1
"LINC00648",0,2.82825051998373,0,1,1
"POLE2",0,2.82825051998373,0,1,1
"MIR6076",0,2.82825051998373,0,1,1
"LINC01599",0,2.82825051998373,0,1,1
"MIR4504",0,2.82825051998373,0,1,1
"ATP5S",0,2.82825051998373,0,1,1
"ABHD12B",0,2.82825051998373,0,1,1
"LINC00640",0,2.82825051998373,0,1,1
"FRMD6-AS2",0,2.82825051998373,0,1,1
"LOC102723604",0,2.82825051998373,0,1,1
"PTGDR",0,2.82825051998373,0,1,1
"PTGER2",0,2.82825051998373,0,1,1
"GPR137C",0,2.82825051998373,0,1,1
"LOC101927620",0,2.82825051998373,0,1,1
"MIR5580",0,2.82825051998373,0,1,1
"MIR4308",0,2.82825051998373,0,1,1
"TBPL2",0,2.82825051998373,0,1,1
"KTN1-AS1",0,2.82825051998373,0,1,1
"RPL13AP3",0,2.82825051998373,0,1,1
"LINC00520",0,2.82825051998373,0,1,1
"OTX2",0,2.82825051998373,0,1,1
"OTX2-AS1",0,2.82825051998373,0,1,1
"SLC35F4",0,2.82825051998373,0,1,1
"TOMM20L",0,2.82825051998373,0,1,1
"LINC01500",0,2.82825051998373,0,1,1
"GPR135",0,2.82825051998373,0,1,1
"CCDC175",0,2.82825051998373,0,1,1
"RTN1",0,2.82825051998373,0,1,1
"MIR5586",0,2.82825051998373,0,1,1
"LRRC9",0,2.82825051998373,0,1,1
"C14orf39",0,2.82825051998373,0,1,1
"SIX6",0,2.82825051998373,0,1,1
"SALRNA1",0,2.82825051998373,0,1,1
"SIX1",0,2.82825051998373,0,1,1
