Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YDR273W,67.99005194058041,70.16359634967372,107.12010710184944,81.75791846403452
YCR012W,140.80530866948422,46.340489399378455,58.498081741489166,81.88129327011728
YEL023C,69.15962933386936,156.87002647359267,20.22283157942224,82.08416246229476
YJL028W,27.30678911572852,138.16314724818938,80.79371699418836,82.08788445270208
Q0050,66.16088929317479,125.88242985614038,54.31792444782744,82.12041453238086
YDR380W,,,82.26615693916784,82.26615693916784
YPR196W,142.98555009155552,,21.62841457374412,82.30698233264982
YBR101C,63.9139530105293,107.504763684717,77.31308423597895,82.91060031040841
YMR132C,36.32022006466102,193.2557937226742,19.657466093619863,83.07782662698503
YGR218W,75.1401650157074,138.8736944618801,35.50477578079819,83.1728784194619
YOL101C,78.21310581121126,78.74713835670622,92.61828056400438,83.19284157730729
YKR039W,29.79150600286012,198.45605172131053,21.46070313604006,83.23608695340356
YJR091C,79.58737754187212,133.99138316165664,36.35428926875924,83.31101665742933
YKL133C,55.81182861906612,120.7289034441759,73.43960444047568,83.32677883457256
YDR421W,55.31782541246542,176.72148980077893,18.049978227486708,83.36309781357703
YPL230W,58.67780183711591,,108.44035850865993,83.55908017288792
YOR072W,49.47222404474464,,118.67573607793612,84.07398006134038
YGL207W,119.99205004801578,94.8418960797899,37.46240675425174,84.09878429401914
YGL193C,73.14846962768875,148.25003664235788,31.455300856997347,84.28460237568133
YGR284C,48.09628408044185,64.71385843961431,140.27824064059473,84.36279438688364
YAL054C,69.67912866066837,56.49773708244032,127.43098467986924,84.53595014099265
YDR343C,49.23072930774638,145.68237049218334,58.83246738298341,84.58185572763772
YLR219W,116.83168224280853,115.54638083046636,21.713392434133134,84.69715183580267
YKL020C,40.669845052882025,183.1813939264672,30.924874736248327,84.92537123853252
YHL026C,49.31202058742488,124.3858463815092,82.43017798094368,85.37601498329259
YGL113W,15.28892994067339,211.22717250392603,30.11586663683963,85.54398969381303
YDL246C,17.923523181998025,192.1540630261955,46.7036285568562,85.59373825501659
YGR130C,65.6912527844483,146.19982511591314,45.265411362705855,85.71882975435575
YLR383W,23.14312272274145,222.3613625119769,12.348660920708443,85.95104871847559
YOR134W,89.40572772079835,137.9959935319959,31.407591562558103,86.26977093845079
YNL159C,42.99787262035753,173.3213018883874,42.79309928286195,86.37075793053562
YDR218C,23.47100819423565,213.3969254187845,22.53188013277792,86.46660458193269
YLL059C,32.42739658822297,,140.552395235004,86.48989591161349
YDR042C,131.5031923668487,88.49990063203268,40.53568322020155,86.8462587396943
YNL285W,77.26271452743006,134.7074726745858,48.88716293403466,86.95245004535018
YIR038C,31.426343551948115,114.94625238493992,114.5276915060363,86.9667624809748
YOR152C,29.9985506286771,194.62511563592355,36.50882187912331,87.04416271457465
YJL086C,34.71709423738713,174.525777094664,52.08993535561826,87.11093556255646
YML047C,175.27960804724896,59.99505753681294,26.11736651608709,87.13067736671633
YLR157C,36.86091650281956,,137.78350197973236,87.32220924127597
YDR215C,106.4714919297675,83.08216798546721,72.8899537348083,87.48120455001434
YER044C-A,62.62845094279333,119.40673677864169,80.52508417480293,87.52009063207932
