"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","transcription initiation at RNA polymerase I promoter","GO:0006361","false","0.03273661391643442","1.4849662434780815","21","597","9","6518","YBR154C,YPR187W,YJL148W,YDR156W,YNL248C,YOR340C,YHR143W-A,YPR110C,YNL113W"
"GO:BP","protein-RNA complex assembly","GO:0022618","false","0.03589115974936298","1.445012508102785","192","597","35","6518","YMR186W,YDR088C,YGR074W,YER112W,YDL208W,YCR057C,YNL306W,YOL077C,YLR009W,YKL156W,YFL023W,YNL061W,YKL009W,YOR206W,YPR163C,YLR147C,YOR039W,YNR054C,YOR063W,YNL124W,YDR429C,YCL031C,YKL173W,YGR159C,YPL146C,YJR007W,YGR162W,YHR088W,YOR167C,YHR066W,YPR041W,YER025W,YGL099W,YBR055C,YDL031W"
"GO:BP","maturation of LSU-rRNA","GO:0000470","false","0.037264860181212146","1.4287005039156022","59","597","16","6518","YGL078C,YKR024C,YDL208W,YGR103W,YCL054W,YOL077C,YPR143W,YNL061W,YPL043W,YNR046W,YNL002C,YPL146C,YHR088W,YHR066W,YNL110C,YDL031W"
"GO:BP","cellular metabolic process","GO:0044237","false","0.045261308829906144","1.3442728916232833","3507","597","366","6518","YNL191W,YBR228W,YGR248W,YMR186W,YDR317W,YBR072W,YPL281C,YHL021C,YOR120W,YKL018W,YIR025W,YJL206C,YOL132W,YMR112C,YHR079C,YMR136W,YOR298W,YJL089W,YKL011C,YOR027W,YDR428C,YPL106C,YLR091W,YHR079C-A,YMR323W,YBR169C,YGR142W,YOR393W,YBL075C,YNL009W,YLR445W,YMR104C,YKL108W,YNR004W,YIL099W,YGR249W,YPR068C,YPR164W,YDL105W,YLR205C,YPR184W,YPR160W,YKL162C,YDR258C,YOR178C,YMR173W,YOL001W,YDR074W,YGL224C,YML054C,YDR097C,YPL166W,YDR531W,YGR010W,YKL109W,YDR259C,YBL098W,YOR028C,YDR066C,YKR067W,YCR036W,YMR271C,YNL160W,YKR023W,YHL024W,YAL011W,YMR322C,YDR126W,YDR446W,YGL125W,YOR344C,YJL047C,YLR165C,YPL200W,YPL123C,YIR013C,YMR196W,YDR125C,YGR066C,YAL015C,YLR258W,YDR280W,YOR106W,YLR467W,YDR088C,YKL113C,YFL066C,YGR074W,YGL212W,YHL038C,YGR143W,YBR154C,YHR054C,YDR399W,YDR197W,YOR310C,YDR362C,YLR197W,YFR034C,YOL018C,YHR084W,YPL029W,YBL016W,YGR076C,YPL256C,YPR187W,YCR046C,YLR103C,YIL061C,YLR332W,YNL232W,YPR034W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YCL030C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YDL131W,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YDL178W,YMR125W,YLL004W,YDR224C,YFL025C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YCL067C,YOR243C,YBR155W,YGL112C,YOL077C,YER156C,YPR190C,YKL004W,YER107C,YDL182W,YDL201W,YLR009W,YLR057W,YER159C,YBL003C,YMR263W,YHR089C,YJR070C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YBR254C,YKL156W,YAR018C,YDL013W,YMR285C,YFR028C,YBR278W,YCR106W,YFL023W,YLR401C,YLR380W,YGR005C,YNL082W,YML093W,YJL194W,YNL061W,YLR382C,YBR031W,YOR340C,YDR494W,YMR033W,YGR177C,YPL141C,YMR239C,YDR188W,YER002W,YKL009W,YHR143W-A,YPR163C,YKL082C,YBR092C,YLR147C,YDR299W,YLR355C,YOR232W,YJR076C,YDL014W,YDR012W,YBL035C,YOR320C,YPR119W,YML102W,YOR233W,YGR078C,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YIL002C,YDR083W,YOL149W,YPR110C,YFL061W,YOR201C,YOR063W,YJL083W,YMR282C,YJL014W,YNL124W,YML115C,YCL024W,YBR049C,YCR065W,YDR297W,YHR135C,YDR429C,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YDR175C,YJR068W,YPR051W,YGR047C,YJL198W,YNL186W,YBL068W,YNL154C,YDR419W,YCL031C,YNR046W,YBL032W,YMR039C,YBL039C,YGL083W,YDR441C,YFR033C,YKL167C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YPR145W,YBR133C,YPL128C,YNL153C,YLR180W,YDR120C,YNL255C,YDR113C,YGR159C,YDR463W,YKL068W,YOR370C,YML106W,YOL006C,YPL146C,YNL238W,YBR265W,YIL142W,YER055C,YJR147W,YHR072W,YJR007W,YGR162W,YHR088W,YNL231C,YOL115W,YPL013C,YLR399C,YOR167C,YCL005W,YGL213C,YLR079W,YHR081W,YBR195C,YOL093W,YOL010W,YBR038W,YOR001W,YNL169C,YEL046C,YKL170W,YHR066W,YNL110C,YLR357W,YOR017W,YLR020C,YPL086C,YGL084C,YOR281C,YNL333W,YDR146C,YLR320W,YPR041W,YKR085C,YML121W,YGR128C,YER025W,YER017C,YLR200W,YDR047W,YDR365C,YDR167W,YLR321C,YDR466W,YPL050C,YEL032W,YJL212C,YOR149C,YBR110W,YLR056W,YOR004W,YPL204W,YPR137W,YCR092C,YLL027W,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YCL055W,YDR045C,YBR153W,YPL183C"
"GO:CC","nucleolus","GO:0005730","true","3.049893903657269e-17","16.515715268147517","328","600","84","6557","YNR004W,YDR280W,YKL113C,YBR154C,YOR310C,YLR197W,YPR187W,YNL232W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDR156W,YKR024C,YDR496C,YER112W,YNL030W,YOL021C,YOR056C,YHR069C,YNL031C,YDR449C,YOR145C,YDL208W,YGR103W,YBR009C,YCL054W,YNL248C,YCR057C,YOR243C,YOL077C,YLR009W,YHR089C,YPR143W,YDL013W,YFR028C,YML093W,YNL061W,YOR340C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YDR299W,YDL014W,YNL282W,YOR039W,YNR054C,YDR083W,YPR110C,YPL043W,YJR068W,YNL186W,YCL031C,YPL243W,YNR046W,YMR039C,YNL002C,YNL113W,YLR141W,YBL024W,YPR169W,YGR159C,YOL006C,YPL146C,YHR088W,YOL115W,YHR081W,YOL010W,YOR001W,YHR066W,YNL110C,YGR128C,YDR365C,YOR004W,YPL204W,YPR137W,YDR194C,YDL031W,YDR045C"
"GO:CC","nuclear lumen","GO:0031981","false","3.6298196937526413e-17","16.440114947402762","684","600","134","6557","YBR228W,YKL018W,YGR179C,YHR079C-A,YGR142W,YLR445W,YKL108W,YNR004W,YPR068C,YAL011W,YPL192C,YJL030W,YDR446W,YDR280W,YKL113C,YBR154C,YOR310C,YLR197W,YHR084W,YPR187W,YLR103C,YNL232W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YBR009C,YLL004W,YDR224C,YCL054W,YNL248C,YCR057C,YMR277W,YOR243C,YGL112C,YOL077C,YPR190C,YDL201W,YLR009W,YBL003C,YMR263W,YHR089C,YPR143W,YDL013W,YFR028C,YBR278W,YLR401C,YGR005C,YML093W,YJL194W,YNL061W,YOR340C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YDR299W,YDL014W,YBL035C,YNL282W,YDR121W,YOR039W,YNR054C,YDR083W,YPR110C,YNL124W,YBR049C,YPL043W,YJR068W,YGR047C,YNL186W,YCL031C,YPL243W,YNR046W,YMR039C,YFR033C,YNL002C,YIL021W,YNL113W,YLR141W,YBL024W,YPR169W,YGR159C,YOL006C,YPL146C,YHR088W,YOL115W,YLR399C,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YHR066W,YNL110C,YPL086C,YGR128C,YDR365C,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YDR194C,YPL082C,YDL031W,YGL116W,YDR045C"
"GO:CC","non-membrane-bounded organelle","GO:0043228","false","8.775619746576754e-11","10.05672220329356","1511","600","212","6557","YBR228W,YBR072W,YKL018W,YGR179C,YHR079C-A,YLR445W,YNR004W,YGR249W,YPR068C,YDL105W,YJL042W,YLR045C,YPR141C,YPR193C,YKR067W,YKR023W,YAL011W,YPL192C,YJL030W,YMR322C,YDR126W,YDR446W,YKR041W,YOR344C,YPL174C,YPL200W,YDR201W,YGL170C,YNL188W,YDR280W,YKL113C,YBR154C,YBR200W,YDR197W,YOR310C,YDL225W,YLR197W,YPL029W,YBL016W,YGR076C,YOL069W,YPL256C,YPR187W,YCR046C,YLR103C,YNL232W,YGR080W,YPR034W,YDL167C,YMR270C,YPL255W,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDR156W,YKR024C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YLL004W,YDR224C,YCL054W,YNL248C,YCR057C,YNL306W,YOR243C,YGL112C,YLR319C,YOL077C,YER156C,YLR009W,YBL003C,YMR263W,YML031W,YHR089C,YPR143W,YBR215W,YDL074C,YKL156W,YAR018C,YDL013W,YFR028C,YBR278W,YLR380W,YML093W,YJL194W,YNL061W,YBR031W,YOR340C,YDR494W,YMR033W,YGR177C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YPR163C,YKL082C,YDR299W,YLR355C,YJR076C,YDL014W,YDR012W,YBL035C,YPR119W,YML102W,YOR233W,YFR004W,YMR055C,YNL282W,YDR121W,YOR039W,YNR054C,YIL002C,YDR083W,YOL149W,YPR110C,YOR063W,YML092C,YCL024W,YBR049C,YCR065W,YDR429C,YPL043W,YDR175C,YJR068W,YNL186W,YDR419W,YCL031C,YPL243W,YNR046W,YBL032W,YMR039C,YKL167C,YNL004W,YMR179W,YNL002C,YNL113W,YLR141W,YBL024W,YPR169W,YBR133C,YPL128C,YLR180W,YNL255C,YDR113C,YGR159C,YOL006C,YPL146C,YBR265W,YHR072W,YJR007W,YGR162W,YHR088W,YNL231C,YOL115W,YPL013C,YLR399C,YOR167C,YCL005W,YGL213C,YHR081W,YBR195C,YOL010W,YOR001W,YNL169C,YEL040W,YKL170W,YHR066W,YNL110C,YLR357W,YPR041W,YKR085C,YNL180C,YML121W,YGR128C,YER025W,YDR365C,YGL099W,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YDR194C,YPL082C,YDL031W,YHR205W,YDR045C"
"GO:CC","intracellular non-membrane-bounded organelle","GO:0043232","false","8.775619746576754e-11","10.05672220329356","1511","600","212","6557","YBR228W,YBR072W,YKL018W,YGR179C,YHR079C-A,YLR445W,YNR004W,YGR249W,YPR068C,YDL105W,YJL042W,YLR045C,YPR141C,YPR193C,YKR067W,YKR023W,YAL011W,YPL192C,YJL030W,YMR322C,YDR126W,YDR446W,YKR041W,YOR344C,YPL174C,YPL200W,YDR201W,YGL170C,YNL188W,YDR280W,YKL113C,YBR154C,YBR200W,YDR197W,YOR310C,YDL225W,YLR197W,YPL029W,YBL016W,YGR076C,YOL069W,YPL256C,YPR187W,YCR046C,YLR103C,YNL232W,YGR080W,YPR034W,YDL167C,YMR270C,YPL255W,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDR156W,YKR024C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YDL070W,YDR225W,YDR449C,YOR145C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YLL004W,YDR224C,YCL054W,YNL248C,YCR057C,YNL306W,YOR243C,YGL112C,YLR319C,YOL077C,YER156C,YLR009W,YBL003C,YMR263W,YML031W,YHR089C,YPR143W,YBR215W,YDL074C,YKL156W,YAR018C,YDL013W,YFR028C,YBR278W,YLR380W,YML093W,YJL194W,YNL061W,YBR031W,YOR340C,YDR494W,YMR033W,YGR177C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YPR163C,YKL082C,YDR299W,YLR355C,YJR076C,YDL014W,YDR012W,YBL035C,YPR119W,YML102W,YOR233W,YFR004W,YMR055C,YNL282W,YDR121W,YOR039W,YNR054C,YIL002C,YDR083W,YOL149W,YPR110C,YOR063W,YML092C,YCL024W,YBR049C,YCR065W,YDR429C,YPL043W,YDR175C,YJR068W,YNL186W,YDR419W,YCL031C,YPL243W,YNR046W,YBL032W,YMR039C,YKL167C,YNL004W,YMR179W,YNL002C,YNL113W,YLR141W,YBL024W,YPR169W,YBR133C,YPL128C,YLR180W,YNL255C,YDR113C,YGR159C,YOL006C,YPL146C,YBR265W,YHR072W,YJR007W,YGR162W,YHR088W,YNL231C,YOL115W,YPL013C,YLR399C,YOR167C,YCL005W,YGL213C,YHR081W,YBR195C,YOL010W,YOR001W,YNL169C,YEL040W,YKL170W,YHR066W,YNL110C,YLR357W,YPR041W,YKR085C,YNL180C,YML121W,YGR128C,YER025W,YDR365C,YGL099W,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YDR194C,YPL082C,YDL031W,YHR205W,YDR045C"
"GO:CC","membrane-enclosed lumen","GO:0031974","false","8.042654139453518e-10","9.094600606985194","1062","600","160","6557","YBR228W,YKL018W,YGR179C,YHR079C-A,YGR142W,YLR445W,YKL108W,YNR004W,YPR068C,YDR258C,YML054C,YAL011W,YPL192C,YJL030W,YDR446W,YPL123C,YNL036W,YDR280W,YKL113C,YBR154C,YDR197W,YOR310C,YLR197W,YHR084W,YPL029W,YGR076C,YPR187W,YCR046C,YLR103C,YNL232W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDR225W,YDR449C,YOR145C,YDL208W,YKL178C,YGR103W,YBR009C,YDL178W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YOR243C,YGL112C,YOL077C,YPR190C,YDL201W,YLR009W,YBL003C,YMR263W,YHR089C,YPR143W,YDL013W,YFR028C,YBR278W,YLR401C,YGR005C,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YDR494W,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YDR299W,YLR355C,YOR232W,YDL014W,YBL035C,YNL282W,YDR121W,YOR039W,YNR054C,YDR083W,YPR110C,YNL124W,YBR049C,YPL043W,YDR175C,YJR068W,YGR047C,YNL186W,YCL031C,YPL243W,YNR046W,YMR039C,YFR033C,YKL167C,YNL002C,YIL021W,YNL113W,YLR141W,YBL024W,YPR169W,YGR159C,YOL006C,YPL146C,YHR088W,YOL115W,YPL013C,YLR399C,YNR017W,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YKL170W,YHR066W,YNL110C,YPL086C,YKR085C,YGR128C,YDR365C,YDR167W,YLR321C,YEL032W,YLR056W,YOR004W,YPL204W,YPR137W,YHR005C-A,YLL027W,YDR194C,YPL082C,YDL031W,YGL116W,YNL066W,YDR045C"
"GO:CC","intracellular organelle lumen","GO:0070013","false","8.042654139453518e-10","9.094600606985194","1062","600","160","6557","YBR228W,YKL018W,YGR179C,YHR079C-A,YGR142W,YLR445W,YKL108W,YNR004W,YPR068C,YDR258C,YML054C,YAL011W,YPL192C,YJL030W,YDR446W,YPL123C,YNL036W,YDR280W,YKL113C,YBR154C,YDR197W,YOR310C,YLR197W,YHR084W,YPL029W,YGR076C,YPR187W,YCR046C,YLR103C,YNL232W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDR225W,YDR449C,YOR145C,YDL208W,YKL178C,YGR103W,YBR009C,YDL178W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YOR243C,YGL112C,YOL077C,YPR190C,YDL201W,YLR009W,YBL003C,YMR263W,YHR089C,YPR143W,YDL013W,YFR028C,YBR278W,YLR401C,YGR005C,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YDR494W,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YDR299W,YLR355C,YOR232W,YDL014W,YBL035C,YNL282W,YDR121W,YOR039W,YNR054C,YDR083W,YPR110C,YNL124W,YBR049C,YPL043W,YDR175C,YJR068W,YGR047C,YNL186W,YCL031C,YPL243W,YNR046W,YMR039C,YFR033C,YKL167C,YNL002C,YIL021W,YNL113W,YLR141W,YBL024W,YPR169W,YGR159C,YOL006C,YPL146C,YHR088W,YOL115W,YPL013C,YLR399C,YNR017W,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YKL170W,YHR066W,YNL110C,YPL086C,YKR085C,YGR128C,YDR365C,YDR167W,YLR321C,YEL032W,YLR056W,YOR004W,YPL204W,YPR137W,YHR005C-A,YLL027W,YDR194C,YPL082C,YDL031W,YGL116W,YNL066W,YDR045C"
"GO:CC","organelle lumen","GO:0043233","false","8.042654139453518e-10","9.094600606985194","1062","600","160","6557","YBR228W,YKL018W,YGR179C,YHR079C-A,YGR142W,YLR445W,YKL108W,YNR004W,YPR068C,YDR258C,YML054C,YAL011W,YPL192C,YJL030W,YDR446W,YPL123C,YNL036W,YDR280W,YKL113C,YBR154C,YDR197W,YOR310C,YLR197W,YHR084W,YPL029W,YGR076C,YPR187W,YCR046C,YLR103C,YNL232W,YMR270C,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDR225W,YDR449C,YOR145C,YDL208W,YKL178C,YGR103W,YBR009C,YDL178W,YLL004W,YDR224C,YCL054W,YMR056C,YNL248C,YCR057C,YNL306W,YMR277W,YOR243C,YGL112C,YOL077C,YPR190C,YDL201W,YLR009W,YBL003C,YMR263W,YHR089C,YPR143W,YDL013W,YFR028C,YBR278W,YLR401C,YGR005C,YML093W,YJL194W,YNL061W,YLR382C,YOR340C,YDR494W,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YDR299W,YLR355C,YOR232W,YDL014W,YBL035C,YNL282W,YDR121W,YOR039W,YNR054C,YDR083W,YPR110C,YNL124W,YBR049C,YPL043W,YDR175C,YJR068W,YGR047C,YNL186W,YCL031C,YPL243W,YNR046W,YMR039C,YFR033C,YKL167C,YNL002C,YIL021W,YNL113W,YLR141W,YBL024W,YPR169W,YGR159C,YOL006C,YPL146C,YHR088W,YOL115W,YPL013C,YLR399C,YNR017W,YGL213C,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YKL170W,YHR066W,YNL110C,YPL086C,YKR085C,YGR128C,YDR365C,YDR167W,YLR321C,YEL032W,YLR056W,YOR004W,YPL204W,YPR137W,YHR005C-A,YLL027W,YDR194C,YPL082C,YDL031W,YGL116W,YNL066W,YDR045C"
"GO:CC","nucleus","GO:0005634","false","9.706484700613488e-10","9.012938025657668","2351","600","293","6557","YPL186C,YBR228W,YGR248W,YBR072W,YOR120W,YMR174C,YKL018W,YIR025W,YJL206C,YMR112C,YHR079C,YMR136W,YGR179C,YJL089W,YDL190C,YML108W,YPL161C,YPL106C,YHR079C-A,YBR169C,YGR142W,YBL075C,YLR445W,YMR104C,YKL108W,YNR004W,YGR249W,YPR068C,YMR304W,YJL048C,YPR164W,YDL105W,YER098W,YPL068C,YLR205C,YOL001W,YML054C,YDR097C,YPL166W,YDR531W,YGR010W,YKL109W,YDR259C,YOR028C,YPR141C,YER104W,YPR193C,YDR066C,YCR036W,YKR023W,YHL024W,YAL011W,YPL192C,YJL030W,YDR446W,YKR041W,YOR344C,YJL047C,YPL200W,YJL013C,YIR013C,YDR201W,YNL036W,YAL015C,YLR258W,YDR280W,YLR467W,YDR088C,YKL113C,YFL066C,YGR074W,YBR154C,YHR054C,YBR158W,YDR399W,YOR310C,YDR362C,YLR197W,YFR034C,YHR084W,YBL016W,YMR017W,YOL069W,YPL256C,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YDL167C,YMR270C,YLR440C,YPL255W,YJL148W,YDL111C,YGL078C,YLR175W,YBR010W,YPR120C,YDL207W,YDR156W,YHR170W,YKR024C,YDR369C,YMR167W,YDR496C,YER112W,YNL030W,YOL021C,YBR060C,YER190W,YBR202W,YOR056C,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDL070W,YDR225W,YDR449C,YDL131W,YOR145C,YJL122W,YDL208W,YGR103W,YGR056W,YML088W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YCL054W,YNL248C,YCR057C,YMR277W,YCL067C,YOR243C,YBR155W,YGL112C,YOL077C,YER156C,YPR190C,YER107C,YNL313C,YDL182W,YDL201W,YLR009W,YER159C,YBL003C,YMR263W,YML031W,YHR127W,YHR089C,YJR070C,YPR143W,YGL071W,YBR215W,YER070W,YDL074C,YBR254C,YAR018C,YDL013W,YMR285C,YFR028C,YBR278W,YER084W,YCR106W,YFL023W,YLR401C,YAL041W,YGR005C,YGR119C,YNL082W,YML093W,YJL194W,YNL061W,YBR031W,YOR340C,YMR033W,YPL141C,YMR239C,YER002W,YKL009W,YOR206W,YHR143W-A,YKL082C,YLR147C,YDR299W,YDR361C,YDL014W,YDR012W,YBL035C,YPR119W,YML102W,YOR233W,YFR004W,YNL282W,YCR096C,YOL125W,YDR121W,YOR039W,YNR054C,YDR083W,YKL122C,YOL149W,YPR110C,YNL124W,YML092C,YCL024W,YBR049C,YCR065W,YHR135C,YDR267C,YCR040W,YML080W,YJR069C,YPL043W,YJR068W,YPR051W,YGL100W,YGR047C,YNL186W,YNL154C,YDR419W,YCL031C,YPL243W,YDR346C,YNR046W,YBL032W,YMR039C,YFR033C,YNL004W,YMR179W,YNL002C,YIL021W,YNL113W,YLR141W,YKL173W,YBL024W,YPR169W,YBR133C,YPL128C,YDR120C,YDR113C,YGR159C,YDR463W,YKL068W,YOR370C,YML106W,YOL006C,YPL146C,YJR147W,YHR088W,YOL115W,YLR399C,YGL213C,YLR079W,YHR081W,YBR195C,YOL093W,YOL010W,YOR001W,YMR144W,YHR066W,YNL110C,YLR357W,YPL086C,YDR146C,YCR051W,YLR320W,YNL180C,YML121W,YGR128C,YLR200W,YDR047W,YDR365C,YDR167W,YLR321C,YEL032W,YOR004W,YPL204W,YPR137W,YCR092C,YDR194C,YPL082C,YBR055C,YDL031W,YHR205W,YGL116W,YCL055W,YDR045C"
"GO:CC","nuclear protein-containing complex","GO:0140513","false","0.000003090417540968523","5.509982839834691","725","600","110","6557","YBR228W,YKL018W,YIR025W,YMR112C,YGR179C,YHR079C-A,YKL108W,YPR068C,YDR097C,YKL109W,YAL011W,YJL030W,YPL200W,YJL013C,YDR201W,YDR280W,YDR088C,YGR074W,YBR154C,YPR187W,YLR103C,YIL061C,YNL232W,YPR034W,YMR270C,YPL255W,YJL148W,YDL111C,YLR175W,YBR010W,YDL207W,YDR156W,YDR369C,YMR167W,YER112W,YNL030W,YOL021C,YBR060C,YBR202W,YHR069C,YNL031C,YIR008C,YDL017W,YNL317W,YDR225W,YDR449C,YDL208W,YGR103W,YGR056W,YBR009C,YDR073W,YMR125W,YLL004W,YDR224C,YNL248C,YCR057C,YMR277W,YCL067C,YOR243C,YGL112C,YPR190C,YER107C,YER159C,YBL003C,YMR263W,YML031W,YHR089C,YDL013W,YFR028C,YBR278W,YFL023W,YGR005C,YGR119C,YNL082W,YJL194W,YOR340C,YMR033W,YOR206W,YHR143W-A,YLR147C,YBL035C,YNL282W,YDR121W,YOR039W,YPR110C,YCR040W,YJR068W,YGL100W,YCL031C,YIL021W,YNL113W,YLR141W,YKL173W,YPL128C,YKL068W,YOL006C,YPL146C,YOL115W,YLR399C,YBR195C,YOR001W,YLR357W,YGR128C,YDR167W,YLR321C,YEL032W,YCR092C,YBR055C,YGL116W,YDR045C"
"GO:CC","nucleoplasm","GO:0005654","false","0.0000051700296296972354","5.286506967935625","304","600","58","6557","YKL018W,YKL108W,YPR068C,YAL011W,YJL030W,YKL113C,YBR154C,YOR310C,YLR197W,YHR084W,YPR187W,YLR103C,YHR170W,YDR369C,YBR060C,YBR202W,YDR449C,YGR103W,YLL004W,YCR057C,YMR277W,YOR243C,YGL112C,YPR190C,YDL201W,YMR263W,YGR005C,YML093W,YJL194W,YNL061W,YMR239C,YKL009W,YOR206W,YHR143W-A,YDL014W,YOR039W,YPR110C,YNL124W,YBR049C,YGR047C,YCL031C,YMR039C,YIL021W,YNL113W,YBL024W,YOL006C,YPL146C,YLR399C,YBR195C,YOL093W,YOL010W,YPL086C,YDR167W,YEL032W,YOR004W,YPL204W,YPR137W,YDR045C"
"GO:CC","preribosome","GO:0030684","true","0.0000903391331054748","4.0441240812454575","179","600","38","6557","YOR310C,YLR197W,YGL078C,YLR175W,YDR496C,YOR056C,YDR449C,YOR145C,YGR103W,YCL054W,YCR057C,YOL077C,YLR009W,YPR143W,YML093W,YNL061W,YER002W,YKL009W,YOR206W,YDR299W,YDL014W,YOR039W,YNR054C,YDR083W,YCL031C,YNL002C,YGR159C,YHR088W,YOL010W,YBR267W,YHR066W,YNL110C,YGR128C,YDR365C,YOR004W,YPL204W,YPR137W,YDL031W"
"GO:CC","RNA polymerase I complex","GO:0005736","false","0.00009797930787922345","4.00886563270267","14","600","9","6557","YBR154C,YPR187W,YJL148W,YDR156W,YNL248C,YOR340C,YHR143W-A,YPR110C,YNL113W"
"GO:CC","exosome (RNase complex)","GO:0000178","false","0.0004729770844054516","3.325159900186811","16","600","9","6557","YDR280W,YPL029W,YNL232W,YDL111C,YOL021C,YHR069C,YPL146C,YHR081W,YOR001W"
"GO:CC","nuclear replication fork","GO:0043596","true","0.0006590014248713021","3.181113646387667","49","600","16","6557","YLR103C,YBR010W,YNL030W,YBR202W,YNL031C,YIR008C,YDR225W,YBR009C,YDR224C,YBL003C,YBR278W,YBL035C,YDR121W,YNL186W,YOL006C,YEL032W"
